id	for	attr.name	attr.type	edgedefault	id2	ns1:data	key	source	target
d0	node	GeneID	string	undirected				3309	57379
d0	node	GeneID	string	undirected				3309	2099
d0	node	GeneID	string	undirected				3309	51150
d0	node	GeneID	string	undirected				3309	5725
d0	node	GeneID	string	undirected				3309	5970
d0	node	GeneID	string	undirected				3309	408
d0	node	GeneID	string	undirected				3309	3326
d0	node	GeneID	string	undirected				4763	5371
d0	node	GeneID	string	undirected				4763	29126
d0	node	GeneID	string	undirected				4763	7189
d0	node	GeneID	string	undirected				4763	4893
d0	node	GeneID	string	undirected				4763	6597
d0	node	GeneID	string	undirected				4763	3265
d0	node	GeneID	string	undirected				4763	9519
d0	node	GeneID	string	undirected				4763	857
d0	node	GeneID	string	undirected				5371	6478
d0	node	GeneID	string	undirected				5371	5371
d0	node	GeneID	string	undirected				5371	2475
d0	node	GeneID	string	undirected				5371	7014
d0	node	GeneID	string	undirected				5371	4088
d0	node	GeneID	string	undirected				5371	11200
d0	node	GeneID	string	undirected				5371	6934
d0	node	GeneID	string	undirected				5371	1021
d0	node	GeneID	string	undirected				5371	6416
d0	node	GeneID	string	undirected				5371	8626
d0	node	GeneID	string	undirected				5371	8841
d0	node	GeneID	string	undirected				5371	1894
d0	node	GeneID	string	undirected				5371	1432
d0	node	GeneID	string	undirected				5371	1499
d0	node	GeneID	string	undirected				5371	2624
d0	node	GeneID	string	undirected				5371	1017
d0	node	GeneID	string	undirected				5371	6667
d0	node	GeneID	string	undirected				5371	5925
d0	node	GeneID	string	undirected				5371	6774
d0	node	GeneID	string	undirected				5371	1386
d0	node	GeneID	string	undirected				5371	3646
d0	node	GeneID	string	undirected				5371	7874
d0	node	GeneID	string	undirected				5371	7015
d0	node	GeneID	string	undirected				5371	4000
d0	node	GeneID	string	undirected				5371	8878
d0	node	GeneID	string	undirected				5371	5300
d0	node	GeneID	string	undirected				5371	6772
d0	node	GeneID	string	undirected				5371	3066
d0	node	GeneID	string	undirected				5371	23411
d0	node	GeneID	string	undirected				5371	1387
d0	node	GeneID	string	undirected				5371	864
d0	node	GeneID	string	undirected				5371	6597
d0	node	GeneID	string	undirected				5371	9869
d0	node	GeneID	string	undirected				5371	7048
d0	node	GeneID	string	undirected				5371	7046
d0	node	GeneID	string	undirected				5371	10413
d0	node	GeneID	string	undirected				5371	1977
d0	node	GeneID	string	undirected				5371	8312
d0	node	GeneID	string	undirected				5371	3845
d0	node	GeneID	string	undirected				5371	55743
d0	node	GeneID	string	undirected				5371	4087
d0	node	GeneID	string	undirected				5371	5970
d0	node	GeneID	string	undirected				5371	596
d0	node	GeneID	string	undirected				5371	5315
d0	node	GeneID	string	undirected				5371	7965
d0	node	GeneID	string	undirected				5371	29108
d0	node	GeneID	string	undirected				107987479	107987479
d0	node	GeneID	string	undirected				107987479	1559
d0	node	GeneID	string	undirected				891	3835
d0	node	GeneID	string	undirected				891	9817
d0	node	GeneID	string	undirected				891	23411
d0	node	GeneID	string	undirected				891	8878
d0	node	GeneID	string	undirected				891	6667
d0	node	GeneID	string	undirected				891	7248
d0	node	GeneID	string	undirected				891	5925
d0	node	GeneID	string	undirected				891	9133
d0	node	GeneID	string	undirected				891	10155
d0	node	GeneID	string	undirected				891	5970
d0	node	GeneID	string	undirected				891	5727
d0	node	GeneID	string	undirected				891	23326
d0	node	GeneID	string	undirected				891	10928
d0	node	GeneID	string	undirected				891	79753
d0	node	GeneID	string	undirected				891	5052
d0	node	GeneID	string	undirected				891	1871
d0	node	GeneID	string	undirected				891	8945
d0	node	GeneID	string	undirected				891	1017
d0	node	GeneID	string	undirected				891	993
d0	node	GeneID	string	undirected				891	6502
d0	node	GeneID	string	undirected				891	1647
d0	node	GeneID	string	undirected				891	1027
d0	node	GeneID	string	undirected				891	4255
d0	node	GeneID	string	undirected				891	5891
d0	node	GeneID	string	undirected				891	7158
d0	node	GeneID	string	undirected				891	5300
d0	node	GeneID	string	undirected				891	9097
d0	node	GeneID	string	undirected				891	8030
d0	node	GeneID	string	undirected				891	2597
d0	node	GeneID	string	undirected				891	5347
d0	node	GeneID	string	undirected				891	7048
d0	node	GeneID	string	undirected				891	10912
d0	node	GeneID	string	undirected				891	2305
d0	node	GeneID	string	undirected				891	1026
d0	node	GeneID	string	undirected				3835	2305
d0	node	GeneID	string	undirected				3835	1432
d0	node	GeneID	string	undirected				3835	55743
d0	node	GeneID	string	undirected				3835	94234
d0	node	GeneID	string	undirected				3835	9377
d0	node	GeneID	string	undirected				6195	6195
d0	node	GeneID	string	undirected				6195	2260
d0	node	GeneID	string	undirected				6195	1072
d0	node	GeneID	string	undirected				6195	2099
d0	node	GeneID	string	undirected				6195	3326
d0	node	GeneID	string	undirected				6195	4792
d0	node	GeneID	string	undirected				6195	1387
d0	node	GeneID	string	undirected				6195	6194
d0	node	GeneID	string	undirected				6195	1385
d0	node	GeneID	string	undirected				6195	7248
d0	node	GeneID	string	undirected				6195	10395
d0	node	GeneID	string	undirected				6195	2263
d0	node	GeneID	string	undirected				6195	3897
d0	node	GeneID	string	undirected				6195	2475
d0	node	GeneID	string	undirected				6195	27250
d0	node	GeneID	string	undirected				6195	4904
d0	node	GeneID	string	undirected				6195	840
d0	node	GeneID	string	undirected				6195	1051
d0	node	GeneID	string	undirected				6195	1027
d0	node	GeneID	string	undirected				6195	31
d0	node	GeneID	string	undirected				3183	5058
d0	node	GeneID	string	undirected				3183	4904
d0	node	GeneID	string	undirected				3183	7534
d0	node	GeneID	string	undirected				3183	10657
d0	node	GeneID	string	undirected				3183	7428
d0	node	GeneID	string	undirected				3183	2099
d0	node	GeneID	string	undirected				3183	1017
d0	node	GeneID	string	undirected				3183	3183
d0	node	GeneID	string	undirected				3183	675
d0	node	GeneID	string	undirected				3183	8945
d0	node	GeneID	string	undirected				3183	3845
d0	node	GeneID	string	undirected				3183	4000
d0	node	GeneID	string	undirected				3183	4255
d0	node	GeneID	string	undirected				3183	7150
d0	node	GeneID	string	undirected				3183	7189
d0	node	GeneID	string	undirected				3183	1050
d0	node	GeneID	string	undirected				3183	331
d0	node	GeneID	string	undirected				3183	23524
d0	node	GeneID	string	undirected				3183	5300
d0	node	GeneID	string	undirected				3183	1894
d0	node	GeneID	string	undirected				3183	3838
d0	node	GeneID	string	undirected				3183	1993
d0	node	GeneID	string	undirected				3183	3178
d0	node	GeneID	string	undirected				3183	6597
d0	node	GeneID	string	undirected				596	836
d0	node	GeneID	string	undirected				596	3958
d0	node	GeneID	string	undirected				596	6647
d0	node	GeneID	string	undirected				596	8678
d0	node	GeneID	string	undirected				596	1017
d0	node	GeneID	string	undirected				596	841
d0	node	GeneID	string	undirected				596	1050
d0	node	GeneID	string	undirected				596	581
d0	node	GeneID	string	undirected				596	578
d0	node	GeneID	string	undirected				596	9817
d0	node	GeneID	string	undirected				596	4194
d0	node	GeneID	string	undirected				596	3551
d0	node	GeneID	string	undirected				596	8660
d0	node	GeneID	string	undirected				596	5465
d0	node	GeneID	string	undirected				596	8655
d0	node	GeneID	string	undirected				596	3265
d0	node	GeneID	string	undirected				596	63970
d0	node	GeneID	string	undirected				596	5578
d0	node	GeneID	string	undirected				596	4893
d0	node	GeneID	string	undirected				596	5300
d0	node	GeneID	string	undirected				596	3091
d0	node	GeneID	string	undirected				596	8878
d0	node	GeneID	string	undirected				596	142
d0	node	GeneID	string	undirected				596	5894
d0	node	GeneID	string	undirected				596	7416
d0	node	GeneID	string	undirected				596	5366
d0	node	GeneID	string	undirected				596	1432
d0	node	GeneID	string	undirected				596	596
d0	node	GeneID	string	undirected				596	5970
d0	node	GeneID	string	undirected				596	5599
d0	node	GeneID	string	undirected				596	5524
d0	node	GeneID	string	undirected				596	3667
d0	node	GeneID	string	undirected				596	573
d0	node	GeneID	string	undirected				596	3845
d0	node	GeneID	string	undirected				836	836
d0	node	GeneID	string	undirected				836	1432
d0	node	GeneID	string	undirected				836	8743
d0	node	GeneID	string	undirected				836	208
d0	node	GeneID	string	undirected				836	7465
d0	node	GeneID	string	undirected				836	7052
d0	node	GeneID	string	undirected				836	5321
d0	node	GeneID	string	undirected				836	331
d0	node	GeneID	string	undirected				836	1026
d0	node	GeneID	string	undirected				836	1630
d0	node	GeneID	string	undirected				836	207
d0	node	GeneID	string	undirected				836	7295
d0	node	GeneID	string	undirected				836	841
d0	node	GeneID	string	undirected				836	3146
d0	node	GeneID	string	undirected				836	581
d0	node	GeneID	string	undirected				836	142
d0	node	GeneID	string	undirected				836	3875
d0	node	GeneID	string	undirected				836	1017
d0	node	GeneID	string	undirected				836	7150
d0	node	GeneID	string	undirected				836	2934
d0	node	GeneID	string	undirected				836	317
d0	node	GeneID	string	undirected				836	5725
d0	node	GeneID	string	undirected				836	7409
d0	node	GeneID	string	undirected				836	3606
d0	node	GeneID	string	undirected				836	5921
d0	node	GeneID	string	undirected				836	10155
d0	node	GeneID	string	undirected				836	6667
d0	node	GeneID	string	undirected				836	5599
d0	node	GeneID	string	undirected				836	4194
d0	node	GeneID	string	undirected				836	1499
d0	node	GeneID	string	undirected				836	5925
d0	node	GeneID	string	undirected				836	4792
d0	node	GeneID	string	undirected				836	332
d0	node	GeneID	string	undirected				836	1830
d0	node	GeneID	string	undirected				836	6772
d0	node	GeneID	string	undirected				836	397
d0	node	GeneID	string	undirected				836	3092
d0	node	GeneID	string	undirected				836	4780
d0	node	GeneID	string	undirected				836	6093
d0	node	GeneID	string	undirected				836	10000
d0	node	GeneID	string	undirected				836	329
d0	node	GeneID	string	undirected				836	6696
d0	node	GeneID	string	undirected				836	4233
d0	node	GeneID	string	undirected				836	1822
d0	node	GeneID	string	undirected				836	5829
d0	node	GeneID	string	undirected				836	8837
d0	node	GeneID	string	undirected				836	843
d0	node	GeneID	string	undirected				836	7431
d0	node	GeneID	string	undirected				836	8678
d0	node	GeneID	string	undirected				836	999
d0	node	GeneID	string	undirected				836	8945
d0	node	GeneID	string	undirected				836	840
d0	node	GeneID	string	undirected				836	998
d0	node	GeneID	string	undirected				7099	653509
d0	node	GeneID	string	undirected				7099	353376
d0	node	GeneID	string	undirected				7099	7189
d0	node	GeneID	string	undirected				7099	4153
d0	node	GeneID	string	undirected				7099	7096
d0	node	GeneID	string	undirected				7099	7099
d0	node	GeneID	string	undirected				7099	50507
d0	node	GeneID	string	undirected				7099	857
d0	node	GeneID	string	undirected				7099	3308
d0	node	GeneID	string	undirected				7099	729238
d0	node	GeneID	string	undirected				7099	1634
d0	node	GeneID	string	undirected				7099	4758
d0	node	GeneID	string	undirected				7099	29110
d0	node	GeneID	string	undirected				7099	51014
d0	node	GeneID	string	undirected				7099	6441
d0	node	GeneID	string	undirected				7099	3146
d0	node	GeneID	string	undirected				7099	4088
d0	node	GeneID	string	undirected				653509	1755
d0	node	GeneID	string	undirected				653509	9588
d0	node	GeneID	string	undirected				653509	6441
d0	node	GeneID	string	undirected				653509	4353
d0	node	GeneID	string	undirected				653509	653509
d0	node	GeneID	string	undirected				653509	1832
d0	node	GeneID	string	undirected				5315	5970
d0	node	GeneID	string	undirected				5315	4209
d0	node	GeneID	string	undirected				5315	5829
d0	node	GeneID	string	undirected				5315	1026
d0	node	GeneID	string	undirected				5315	875
d0	node	GeneID	string	undirected				5315	2324
d0	node	GeneID	string	undirected				5315	7534
d0	node	GeneID	string	undirected				5315	408
d0	node	GeneID	string	undirected				5315	3815
d0	node	GeneID	string	undirected				5315	3791
d0	node	GeneID	string	undirected				5315	5315
d0	node	GeneID	string	undirected				5315	3551
d0	node	GeneID	string	undirected				5315	1072
d0	node	GeneID	string	undirected				5315	10000
d0	node	GeneID	string	undirected				5315	581
d0	node	GeneID	string	undirected				5315	2321
d0	node	GeneID	string	undirected				5315	2034
d0	node	GeneID	string	undirected				5315	11200
d0	node	GeneID	string	undirected				5315	5728
d0	node	GeneID	string	undirected				5315	8841
d0	node	GeneID	string	undirected				5315	29110
d0	node	GeneID	string	undirected				5315	999
d0	node	GeneID	string	undirected				5315	1019
d0	node	GeneID	string	undirected				5315	2263
d0	node	GeneID	string	undirected				5315	9021
d0	node	GeneID	string	undirected				5315	1543
d0	node	GeneID	string	undirected				5315	3091
d0	node	GeneID	string	undirected				5315	4255
d0	node	GeneID	string	undirected				5315	648
d0	node	GeneID	string	undirected				5315	2064
d0	node	GeneID	string	undirected				5315	1017
d0	node	GeneID	string	undirected				5315	2241
d0	node	GeneID	string	undirected				5315	3178
d0	node	GeneID	string	undirected				5315	1612
d0	node	GeneID	string	undirected				5315	2260
d0	node	GeneID	string	undirected				5315	4486
d0	node	GeneID	string	undirected				5315	5604
d0	node	GeneID	string	undirected				5315	10397
d0	node	GeneID	string	undirected				5315	9588
d0	node	GeneID	string	undirected				5315	3122
d0	node	GeneID	string	undirected				5315	9212
d0	node	GeneID	string	undirected				5315	5563
d0	node	GeneID	string	undirected				5315	3717
d0	node	GeneID	string	undirected				5315	5894
d0	node	GeneID	string	undirected				5315	2261
d0	node	GeneID	string	undirected				5315	2597
d0	node	GeneID	string	undirected				5315	1111
d0	node	GeneID	string	undirected				5315	8030
d0	node	GeneID	string	undirected				5315	5300
d0	node	GeneID	string	undirected				5315	4199
d0	node	GeneID	string	undirected				5315	7001
d0	node	GeneID	string	undirected				5315	51701
d0	node	GeneID	string	undirected				5315	993
d0	node	GeneID	string	undirected				5315	1643
d0	node	GeneID	string	undirected				5315	7010
d0	node	GeneID	string	undirected				5315	2264
d0	node	GeneID	string	undirected				5315	3326
d0	node	GeneID	string	undirected				5315	1969
d0	node	GeneID	string	undirected				5315	4350
d0	node	GeneID	string	undirected				5315	6098
d0	node	GeneID	string	undirected				5315	10461
d0	node	GeneID	string	undirected				5315	1499
d0	node	GeneID	string	undirected				5315	238
d0	node	GeneID	string	undirected				5315	10327
d0	node	GeneID	string	undirected				5315	7874
d0	node	GeneID	string	undirected				5315	5156
d0	node	GeneID	string	undirected				5315	2011
d0	node	GeneID	string	undirected				5315	10395
d0	node	GeneID	string	undirected				5315	4233
d0	node	GeneID	string	undirected				5315	6300
d0	node	GeneID	string	undirected				5315	207
d0	node	GeneID	string	undirected				5315	79187
d0	node	GeneID	string	undirected				5315	2046
d0	node	GeneID	string	undirected				5315	1386
d0	node	GeneID	string	undirected				5315	4915
d0	node	GeneID	string	undirected				5315	2050
d0	node	GeneID	string	undirected				5970	329
d0	node	GeneID	string	undirected				5970	9314
d0	node	GeneID	string	undirected				5970	8651
d0	node	GeneID	string	undirected				5970	51147
d0	node	GeneID	string	undirected				5970	7422
d0	node	GeneID	string	undirected				5970	196
d0	node	GeneID	string	undirected				5970	4088
d0	node	GeneID	string	undirected				5970	467
d0	node	GeneID	string	undirected				5970	3576
d0	node	GeneID	string	undirected				5970	8945
d0	node	GeneID	string	undirected				5970	1499
d0	node	GeneID	string	undirected				5970	3557
d0	node	GeneID	string	undirected				5970	22992
d0	node	GeneID	string	undirected				5970	1789
d0	node	GeneID	string	undirected				5970	1386
d0	node	GeneID	string	undirected				5970	7874
d0	node	GeneID	string	undirected				5970	3146
d0	node	GeneID	string	undirected				5970	1025
d0	node	GeneID	string	undirected				5970	3308
d0	node	GeneID	string	undirected				5970	801
d0	node	GeneID	string	undirected				5970	2099
d0	node	GeneID	string	undirected				5970	10419
d0	node	GeneID	string	undirected				5970	4486
d0	node	GeneID	string	undirected				5970	7015
d0	node	GeneID	string	undirected				5970	4314
d0	node	GeneID	string	undirected				5970	142
d0	node	GeneID	string	undirected				5970	4221
d0	node	GeneID	string	undirected				5970	7431
d0	node	GeneID	string	undirected				5970	595
d0	node	GeneID	string	undirected				5970	1387
d0	node	GeneID	string	undirected				5970	22933
d0	node	GeneID	string	undirected				5970	79365
d0	node	GeneID	string	undirected				5970	27250
d0	node	GeneID	string	undirected				5970	3066
d0	node	GeneID	string	undirected				5970	5467
d0	node	GeneID	string	undirected				5970	7088
d0	node	GeneID	string	undirected				5970	64127
d0	node	GeneID	string	undirected				5970	7080
d0	node	GeneID	string	undirected				5970	7158
d0	node	GeneID	string	undirected				5970	1111
d0	node	GeneID	string	undirected				5970	4691
d0	node	GeneID	string	undirected				5970	4089
d0	node	GeneID	string	undirected				5970	8091
d0	node	GeneID	string	undirected				5970	5300
d0	node	GeneID	string	undirected				5970	6352
d0	node	GeneID	string	undirected				5970	5970
d0	node	GeneID	string	undirected				5970	301
d0	node	GeneID	string	undirected				5970	6772
d0	node	GeneID	string	undirected				5970	79753
d0	node	GeneID	string	undirected				5970	8678
d0	node	GeneID	string	undirected				5970	472
d0	node	GeneID	string	undirected				5970	29110
d0	node	GeneID	string	undirected				5970	55743
d0	node	GeneID	string	undirected				5970	9021
d0	node	GeneID	string	undirected				5970	6667
d0	node	GeneID	string	undirected				5970	1051
d0	node	GeneID	string	undirected				5970	8626
d0	node	GeneID	string	undirected				5970	6615
d0	node	GeneID	string	undirected				5970	7291
d0	node	GeneID	string	undirected				5970	8202
d0	node	GeneID	string	undirected				5970	3558
d0	node	GeneID	string	undirected				5970	6774
d0	node	GeneID	string	undirected				5970	5465
d0	node	GeneID	string	undirected				5970	50943
d0	node	GeneID	string	undirected				5970	5321
d0	node	GeneID	string	undirected				5970	9817
d0	node	GeneID	string	undirected				5970	3669
d0	node	GeneID	string	undirected				5970	7852
d0	node	GeneID	string	undirected				5970	7052
d0	node	GeneID	string	undirected				5970	4851
d0	node	GeneID	string	undirected				5970	1432
d0	node	GeneID	string	undirected				5970	3091
d0	node	GeneID	string	undirected				5970	573
d0	node	GeneID	string	undirected				5970	5340
d0	node	GeneID	string	undirected				5970	3838
d0	node	GeneID	string	undirected				5970	25855
d0	node	GeneID	string	undirected				5970	4318
d0	node	GeneID	string	undirected				5970	54903
d0	node	GeneID	string	undirected				5970	8841
d0	node	GeneID	string	undirected				5970	1026
d0	node	GeneID	string	undirected				5970	3661
d0	node	GeneID	string	undirected				5970	1326
d0	node	GeneID	string	undirected				5970	5347
d0	node	GeneID	string	undirected				5970	3326
d0	node	GeneID	string	undirected				5970	3551
d0	node	GeneID	string	undirected				5970	3559
d0	node	GeneID	string	undirected				5970	5058
d0	node	GeneID	string	undirected				5970	23411
d0	node	GeneID	string	undirected				5970	1019
d0	node	GeneID	string	undirected				5970	1045
d0	node	GeneID	string	undirected				5970	92140
d0	node	GeneID	string	undirected				5970	23408
d0	node	GeneID	string	undirected				5970	1316
d0	node	GeneID	string	undirected				5970	6347
d0	node	GeneID	string	undirected				5970	4792
d0	node	GeneID	string	undirected				5970	7124
d0	node	GeneID	string	undirected				5970	10848
d0	node	GeneID	string	undirected				7409	10461
d0	node	GeneID	string	undirected				7409	6478
d0	node	GeneID	string	undirected				7409	3643
d0	node	GeneID	string	undirected				7409	2057
d0	node	GeneID	string	undirected				7409	2547
d0	node	GeneID	string	undirected				7409	6285
d0	node	GeneID	string	undirected				7409	397
d0	node	GeneID	string	undirected				7409	2064
d0	node	GeneID	string	undirected				7409	3265
d0	node	GeneID	string	undirected				7409	3717
d0	node	GeneID	string	undirected				7409	4233
d0	node	GeneID	string	undirected				7409	998
d0	node	GeneID	string	undirected				7409	5894
d0	node	GeneID	string	undirected				7409	7852
d0	node	GeneID	string	undirected				7409	1111
d0	node	GeneID	string	undirected				7409	4851
d0	node	GeneID	string	undirected				7409	5055
d0	node	GeneID	string	undirected				7409	10657
d0	node	GeneID	string	undirected				7409	387
d0	node	GeneID	string	undirected				7409	5604
d0	node	GeneID	string	undirected				7409	2065
d0	node	GeneID	string	undirected				7409	2260
d0	node	GeneID	string	undirected				7409	4792
d0	node	GeneID	string	undirected				7409	8651
d0	node	GeneID	string	undirected				7409	2185
d0	node	GeneID	string	undirected				5743	1499
d0	node	GeneID	string	undirected				5743	3308
d0	node	GeneID	string	undirected				5743	2064
d0	node	GeneID	string	undirected				5743	5740
d0	node	GeneID	string	undirected				5743	5743
d0	node	GeneID	string	undirected				5743	23326
d0	node	GeneID	string	undirected				5743	5321
d0	node	GeneID	string	undirected				5743	857
d0	node	GeneID	string	undirected				10023	8313
d0	node	GeneID	string	undirected				10023	8312
d0	node	GeneID	string	undirected				10023	1499
d0	node	GeneID	string	undirected				10023	3875
d0	node	GeneID	string	undirected				10023	3845
d0	node	GeneID	string	undirected				3326	558
d0	node	GeneID	string	undirected				3326	4342
d0	node	GeneID	string	undirected				3326	8837
d0	node	GeneID	string	undirected				3326	2260
d0	node	GeneID	string	undirected				3326	3480
d0	node	GeneID	string	undirected				3326	10963
d0	node	GeneID	string	undirected				3326	4921
d0	node	GeneID	string	undirected				3326	4255
d0	node	GeneID	string	undirected				3326	1969
d0	node	GeneID	string	undirected				3326	2064
d0	node	GeneID	string	undirected				3326	6774
d0	node	GeneID	string	undirected				3326	57379
d0	node	GeneID	string	undirected				3326	5894
d0	node	GeneID	string	undirected				3326	5728
d0	node	GeneID	string	undirected				3326	5048
d0	node	GeneID	string	undirected				3326	25913
d0	node	GeneID	string	undirected				3326	2099
d0	node	GeneID	string	undirected				3326	207
d0	node	GeneID	string	undirected				3326	1080
d0	node	GeneID	string	undirected				3326	3958
d0	node	GeneID	string	undirected				3326	26524
d0	node	GeneID	string	undirected				3326	8626
d0	node	GeneID	string	undirected				3326	5292
d0	node	GeneID	string	undirected				3326	673
d0	node	GeneID	string	undirected				3326	6647
d0	node	GeneID	string	undirected				3326	5584
d0	node	GeneID	string	undirected				3326	140690
d0	node	GeneID	string	undirected				3326	5562
d0	node	GeneID	string	undirected				3326	4176
d0	node	GeneID	string	undirected				3326	5578
d0	node	GeneID	string	undirected				3326	2305
d0	node	GeneID	string	undirected				3326	1017
d0	node	GeneID	string	undirected				3326	1021
d0	node	GeneID	string	undirected				3326	2023
d0	node	GeneID	string	undirected				3326	3611
d0	node	GeneID	string	undirected				3326	6772
d0	node	GeneID	string	undirected				3326	4194
d0	node	GeneID	string	undirected				3326	5579
d0	node	GeneID	string	undirected				3326	1326
d0	node	GeneID	string	undirected				3326	780
d0	node	GeneID	string	undirected				3326	3551
d0	node	GeneID	string	undirected				3326	149420
d0	node	GeneID	string	undirected				3326	29110
d0	node	GeneID	string	undirected				3326	10461
d0	node	GeneID	string	undirected				3326	208
d0	node	GeneID	string	undirected				3326	2066
d0	node	GeneID	string	undirected				3326	1586
d0	node	GeneID	string	undirected				3326	4233
d0	node	GeneID	string	undirected				3326	3326
d0	node	GeneID	string	undirected				3326	5563
d0	node	GeneID	string	undirected				3326	8856
d0	node	GeneID	string	undirected				3326	3091
d0	node	GeneID	string	undirected				3326	10381
d0	node	GeneID	string	undirected				3326	1019
d0	node	GeneID	string	undirected				3326	6194
d0	node	GeneID	string	undirected				3326	5597
d0	node	GeneID	string	undirected				3326	999
d0	node	GeneID	string	undirected				3326	1499
d0	node	GeneID	string	undirected				3326	2597
d0	node	GeneID	string	undirected				3326	3159
d0	node	GeneID	string	undirected				3326	10598
d0	node	GeneID	string	undirected				3326	65125
d0	node	GeneID	string	undirected				3326	3717
d0	node	GeneID	string	undirected				3326	6502
d0	node	GeneID	string	undirected				3326	2065
d0	node	GeneID	string	undirected				3326	1978
d0	node	GeneID	string	undirected				3326	2324
d0	node	GeneID	string	undirected				3326	3661
d0	node	GeneID	string	undirected				3326	1025
d0	node	GeneID	string	undirected				3326	875
d0	node	GeneID	string	undirected				3326	2261
d0	node	GeneID	string	undirected				3326	7936
d0	node	GeneID	string	undirected				3326	6093
d0	node	GeneID	string	undirected				3326	9817
d0	node	GeneID	string	undirected				3326	5467
d0	node	GeneID	string	undirected				3326	2241
d0	node	GeneID	string	undirected				3326	6794
d0	node	GeneID	string	undirected				3326	1386
d0	node	GeneID	string	undirected				3326	3122
d0	node	GeneID	string	undirected				3326	10188
d0	node	GeneID	string	undirected				3326	3308
d0	node	GeneID	string	undirected				3326	5609
d0	node	GeneID	string	undirected				3326	7517
d0	node	GeneID	string	undirected				3326	8945
d0	node	GeneID	string	undirected				3326	4843
d0	node	GeneID	string	undirected				3326	1111
d0	node	GeneID	string	undirected				3326	7534
d0	node	GeneID	string	undirected				3326	467
d0	node	GeneID	string	undirected				3326	3838
d0	node	GeneID	string	undirected				3326	9212
d0	node	GeneID	string	undirected				3326	2051
d0	node	GeneID	string	undirected				3326	4915
d0	node	GeneID	string	undirected				3326	9869
d0	node	GeneID	string	undirected				3326	3702
d0	node	GeneID	string	undirected				3326	9961
d0	node	GeneID	string	undirected				3326	238
d0	node	GeneID	string	undirected				3326	2185
d0	node	GeneID	string	undirected				3326	10000
d0	node	GeneID	string	undirected				3326	8737
d0	node	GeneID	string	undirected				3326	3178
d0	node	GeneID	string	undirected				3326	2068
d0	node	GeneID	string	undirected				558	558
d0	node	GeneID	string	undirected				558	10461
d0	node	GeneID	string	undirected				558	10188
d0	node	GeneID	string	undirected				558	9021
d0	node	GeneID	string	undirected				558	8651
d0	node	GeneID	string	undirected				4739	999
d0	node	GeneID	string	undirected				4739	4792
d0	node	GeneID	string	undirected				4739	4739
d0	node	GeneID	string	undirected				4739	5290
d0	node	GeneID	string	undirected				4739	4087
d0	node	GeneID	string	undirected				4739	4854
d0	node	GeneID	string	undirected				4739	5347
d0	node	GeneID	string	undirected				4739	2185
d0	node	GeneID	string	undirected				4739	4088
d0	node	GeneID	string	undirected				4739	1399
d0	node	GeneID	string	undirected				4739	5829
d0	node	GeneID	string	undirected				3856	324
d0	node	GeneID	string	undirected				3856	857
d0	node	GeneID	string	undirected				3856	7189
d0	node	GeneID	string	undirected				3856	3838
d0	node	GeneID	string	undirected				3856	7534
d0	node	GeneID	string	undirected				3856	1080
d0	node	GeneID	string	undirected				3856	1386
d0	node	GeneID	string	undirected				3856	2261
d0	node	GeneID	string	undirected				3856	328
d0	node	GeneID	string	undirected				3856	999
d0	node	GeneID	string	undirected				3856	1832
d0	node	GeneID	string	undirected				3856	4904
d0	node	GeneID	string	undirected				3856	5894
d0	node	GeneID	string	undirected				3856	301
d0	node	GeneID	string	undirected				3856	2099
d0	node	GeneID	string	undirected				3856	3875
d0	node	GeneID	string	undirected				3856	5599
d0	node	GeneID	string	undirected				3856	54726
d0	node	GeneID	string	undirected				3856	1432
d0	node	GeneID	string	undirected				3856	7431
d0	node	GeneID	string	undirected				3856	7046
d0	node	GeneID	string	undirected				3856	84260
d0	node	GeneID	string	undirected				3856	4843
d0	node	GeneID	string	undirected				324	6093
d0	node	GeneID	string	undirected				324	4085
d0	node	GeneID	string	undirected				324	9588
d0	node	GeneID	string	undirected				324	5829
d0	node	GeneID	string	undirected				324	5584
d0	node	GeneID	string	undirected				324	3799
d0	node	GeneID	string	undirected				324	1586
d0	node	GeneID	string	undirected				324	3146
d0	node	GeneID	string	undirected				324	1499
d0	node	GeneID	string	undirected				324	9987
d0	node	GeneID	string	undirected				324	9869
d0	node	GeneID	string	undirected				324	4780
d0	node	GeneID	string	undirected				324	302
d0	node	GeneID	string	undirected				324	9790
d0	node	GeneID	string	undirected				324	301
d0	node	GeneID	string	undirected				324	2547
d0	node	GeneID	string	undirected				324	10657
d0	node	GeneID	string	undirected				324	8661
d0	node	GeneID	string	undirected				324	11009
d0	node	GeneID	string	undirected				324	10963
d0	node	GeneID	string	undirected				324	324
d0	node	GeneID	string	undirected				324	2034
d0	node	GeneID	string	undirected				324	8239
d0	node	GeneID	string	undirected				324	10376
d0	node	GeneID	string	undirected				324	6352
d0	node	GeneID	string	undirected				324	6275
d0	node	GeneID	string	undirected				324	23368
d0	node	GeneID	string	undirected				324	7874
d0	node	GeneID	string	undirected				324	7040
d0	node	GeneID	string	undirected				324	699
d0	node	GeneID	string	undirected				324	10
d0	node	GeneID	string	undirected				324	5646
d0	node	GeneID	string	undirected				324	8945
d0	node	GeneID	string	undirected				324	10155
d0	node	GeneID	string	undirected				324	81
d0	node	GeneID	string	undirected				324	8312
d0	node	GeneID	string	undirected				324	8313
d0	node	GeneID	string	undirected				324	998
